+33;+90;0;-33;-90;180;stop;forward;backward;left;right
0.488;0.407;0.542;0.234;0.186;0.105;0;1;0;0;0
0.488;0.407;0.542;0.234;0.186;0.105;0;1;0;0;0
0.484;0.407;0.538;0.235;0.186;0.108;0;1;0;0;0
0.484;0.407;0.538;0.235;0.183;0.108;0;1;0;0;0
0.484;0.407;0.538;0.235;0.183;0.108;0;1;0;0;0
0.484;0.418;0.509;0.223;0.183;0.146;1;0;0;0;0
0.465;0.418;0.509;0.223;0.168;0.146;1;0;0;0;0
0.431;0.088;0.470;0.183;0.151;0.197;1;0;0;0;0
0.420;0.088;0.452;0.183;0.148;0.215;1;0;0;0;0
0.420;0.088;0.452;0.183;0.148;0.215;0;0;0;1;0
0.420;0.088;0.452;0.183;0.148;0.215;0;0;0;1;0
0.420;0.088;0.451;0.183;0.148;0.215;0;0;0;1;0
0.422;0.088;0.451;0.183;0.144;0.214;0;0;0;1;0
0.422;0.088;0.451;0.183;0.144;0.214;0;0;0;1;0
0.422;0.084;0.432;0.242;0.144;0.201;1;0;0;0;0
0.411;0.084;0.432;0.242;0.134;0.201;1;0;0;0;0
0.411;0.084;0.432;0.242;0.134;0.201;0;1;0;0;0
0.411;0.084;0.432;0.242;0.134;0.201;0;1;0;0;0
0.411;0.084;0.432;2.000;0.134;0.201;0;1;0;0;0
0.357;0.088;0.400;0.516;0.123;0.231;1;0;0;0;0
0.357;0.088;0.400;0.516;0.123;0.231;1;0;0;0;0
0.360;0.094;0.383;0.503;0.122;0.238;1;0;0;0;0
0.360;0.094;0.383;0.503;0.122;0.238;1;0;0;0;0
0.360;0.094;0.386;0.499;0.122;0.238;0;1;0;0;0
0.360;0.094;0.386;0.499;0.121;0.238;0;1;0;0;0
0.359;0.095;0.378;0.498;0.121;0.247;0;1;0;0;0
0.359;0.095;0.378;0.498;0.121;0.247;0;1;0;0;0
0.359;0.095;0.378;0.498;0.121;0.247;0;1;0;0;0
0.359;0.095;0.378;0.498;0.121;0.247;0;1;0;0;0
0.359;0.097;0.361;0.478;0.121;0.270;0;1;0;0;0
0.352;0.097;0.361;0.478;0.116;0.270;0;1;0;0;0
0.352;0.097;0.361;0.478;0.116;0.270;0;1;0;0;0
0.352;0.097;0.361;0.478;0.116;0.270;0;1;0;0;0
0.352;0.097;0.361;0.478;0.116;0.270;0;1;0;0;0
0.352;0.104;0.329;0.437;0.116;0.313;0;1;0;0;0
0.324;0.104;0.329;0.437;0.111;0.313;1;0;0;0;0
0.324;0.104;0.329;0.437;0.111;0.313;1;0;0;0;0
0.324;0.104;0.329;0.437;0.111;0.313;1;0;0;0;0
0.258;0.117;0.247;0.336;0.103;0.386;0;0;0;0;1
0.258;0.117;0.246;0.337;0.103;0.386;0;0;0;0;1
0.257;0.117;0.246;0.337;0.103;0.386;1;0;0;0;0
0.257;0.117;0.246;0.337;0.103;0.386;1;0;0;0;0
0.257;0.117;0.246;0.337;0.103;0.386;1;0;0;0;0
0.232;0.118;0.263;0.430;0.120;0.416;0;1;0;0;0
0.232;0.118;0.263;0.425;0.120;0.416;0;1;0;0;0
0.233;0.118;0.263;0.425;0.121;0.416;1;0;0;0;0
0.233;0.128;0.247;0.395;0.121;0.416;1;0;0;0;0
0.203;0.128;0.247;0.395;0.107;0.452;1;0;0;0;0
0.203;0.144;0.206;0.330;0.107;0.452;0;0;0;0;1
0.163;0.144;0.206;0.330;0.106;0.490;0;0;0;0;1
0.163;0.144;0.186;0.329;0.106;0.490;0;0;0;0;1
0.163;0.152;0.186;0.329;0.106;0.490;1;0;0;0;0
0.152;0.152;0.186;0.329;0.103;0.510;1;0;0;0;0
0.152;0.152;0.186;0.329;0.103;0.510;1;0;0;0;0
0.151;0.158;0.199;0.406;0.109;0.519;0;1;0;0;0
0.151;0.158;0.199;0.406;0.109;0.519;0;1;0;0;0
0.151;0.158;0.203;0.406;0.109;0.519;0;1;0;0;0
0.151;0.158;0.203;0.414;0.109;0.519;0;1;0;0;0
0.148;0.158;0.203;0.414;0.106;0.529;0;1;0;0;0
0.111;0.177;0.184;0.360;2.000;0.564;1;0;0;0;0
0.111;0.177;0.138;0.360;2.000;0.564;1;0;0;0;0
0.111;0.177;0.138;0.360;2.000;0.564;1;0;0;0;0
0.088;0.197;0.138;0.289;0.458;0.574;0;0;0;0;1
0.088;0.197;0.138;0.289;0.458;0.574;0;0;0;0;1
0.088;0.197;0.131;0.294;0.458;0.574;0;0;0;0;1
0.088;0.201;0.131;0.294;0.458;0.574;0;0;0;0;1
0.087;0.201;0.131;0.294;0.462;0.543;0;0;0;0;1
0.087;0.201;0.138;0.294;0.462;0.543;0;0;0;0;1
0.091;0.218;0.138;0.356;2.000;2.000;1;0;0;0;0
0.091;0.218;0.138;0.356;2.000;2.000;1;0;0;0;0
0.099;0.237;0.177;0.396;0.128;0.177;1;0;0;0;0
0.099;0.237;0.177;0.396;0.128;0.177;1;0;0;0;0
0.101;0.230;0.206;0.391;0.130;0.176;0;0;0;0;1
0.100;0.230;0.206;0.391;0.130;0.177;0;0;0;0;1
0.100;0.230;0.206;0.391;0.130;0.177;0;0;0;0;1
0.104;0.219;0.206;0.390;0.152;0.153;1;0;0;0;0
0.104;0.219;0.206;0.390;0.152;0.153;1;0;0;0;0
0.111;0.186;0.255;0.381;0.173;0.143;0;1;0;0;0
0.111;0.186;0.255;0.381;0.173;0.143;0;1;0;0;0
0.098;0.171;0.245;0.363;0.143;0.166;0;0;0;0;1
0.098;0.171;0.245;0.363;0.143;0.166;0;0;0;0;1
0.098;0.171;0.245;0.363;0.143;0.166;0;0;0;0;1
0.099;0.169;0.284;0.361;0.144;0.161;0;0;0;0;1
0.122;0.147;0.284;0.367;0.205;0.161;0;0;0;0;1
0.122;0.147;0.284;0.367;0.205;0.138;0;0;0;0;1
0.122;0.147;0.367;0.367;0.205;0.138;1;0;0;0;0
0.122;0.147;0.367;0.367;0.205;0.138;1;0;0;0;0
0.160;0.129;0.367;0.381;2.000;0.138;1;0;0;0;0
0.160;0.129;0.367;0.381;2.000;0.125;1;0;0;0;0
0.184;0.122;0.364;0.393;0.510;0.125;0;1;0;0;0
0.184;0.122;0.361;0.393;0.510;0.123;0;1;0;0;0
0.184;0.122;0.361;0.393;0.510;0.123;0;1;0;0;0
0.184;0.120;0.361;0.392;0.489;0.123;0;1;0;0;0
0.184;0.120;0.361;0.392;0.489;0.141;0;1;0;0;0
0.184;0.120;0.343;0.392;0.489;0.141;0;1;0;0;0
0.184;0.120;0.343;0.392;0.489;0.141;0;1;0;0;0
0.184;0.120;0.343;0.392;0.489;0.141;0;1;0;0;0
0.184;0.120;0.343;0.392;0.489;0.141;0;1;0;0;0
0.173;0.112;0.295;0.352;2.000;0.190;1;0;0;0;0
0.173;0.112;0.295;0.352;2.000;0.190;1;0;0;0;0
0.173;0.112;0.295;0.352;2.000;0.190;1;0;0;0;0
0.160;0.105;0.246;0.296;0.144;0.243;0;0;0;0;1
0.160;0.105;0.246;0.296;0.144;0.243;0;0;0;0;1
0.160;0.105;0.246;0.296;0.144;0.243;0;0;0;0;1
0.158;0.098;0.246;0.265;0.580;0.259;0;0;0;0;1
0.158;0.098;0.227;0.265;0.580;0.259;0;0;0;0;1
0.158;0.098;0.227;0.265;0.580;0.259;0;0;0;0;1
0.158;0.098;0.227;0.265;0.580;0.259;0;0;0;0;1
0.208;0.091;0.227;0.276;0.157;0.259;0;0;0;0;1
0.208;0.091;0.225;0.276;0.157;0.256;1;0;0;0;0
0.235;0.086;0.236;0.318;2.000;0.270;1;0;0;0;0
0.235;0.086;0.236;0.318;2.000;0.270;1;0;0;0;0
0.235;0.086;0.236;0.318;2.000;0.270;1;0;0;0;0
0.228;0.085;0.236;0.345;0.644;0.273;0;1;0;0;0
0.228;0.085;0.236;0.345;0.644;0.273;0;1;0;0;0
0.228;0.085;0.236;0.345;0.644;0.273;0;1;0;0;0
0.228;0.086;0.232;0.346;0.626;0.277;0;1;0;0;0
0.228;0.086;0.232;0.346;0.626;0.277;0;1;0;0;0
0.228;0.086;0.232;0.346;0.626;0.277;1;0;0;0;0
0.228;0.086;0.232;0.346;0.626;0.277;1;0;0;0;0
0.197;0.093;0.191;0.310;2.000;0.320;1;0;0;0;0
0.197;0.093;0.191;0.310;2.000;0.320;0;0;0;0;1
0.159;0.103;0.169;0.265;0.219;0.340;0;0;0;0;1
0.159;0.103;0.169;0.265;0.219;0.340;0;0;0;0;1
0.159;0.103;0.169;0.265;0.219;0.340;0;0;0;0;1
0.150;0.103;0.178;0.290;0.146;0.324;0;0;0;0;1
0.150;0.103;0.178;0.290;0.146;0.324;0;0;0;0;1
0.150;0.103;0.178;0.290;0.146;0.324;1;0;0;0;0
0.150;0.103;0.178;0.290;0.146;0.324;1;0;0;0;0
0.143;0.109;0.202;0.374;0.209;0.183;1;0;0;0;0
0.143;0.109;0.202;0.374;0.209;0.183;1;0;0;0;0
0.143;0.109;0.202;0.374;0.209;0.183;1;0;0;0;0
0.145;0.114;0.211;0.479;0.689;0.162;0;1;0;0;0
0.145;0.114;0.211;0.479;0.689;0.162;0;1;0;0;0
0.145;0.114;0.211;0.479;0.689;0.162;0;1;0;0;0
0.143;0.115;0.205;0.474;0.613;0.173;0;1;0;0;0
0.143;0.115;0.205;0.474;0.613;0.173;1;0;0;0;0
0.143;0.115;0.205;0.474;0.613;0.173;1;0;0;0;0
0.143;0.115;0.205;0.474;0.143;0.173;1;0;0;0;0
0.124;0.130;0.185;0.420;0.143;0.193;0;0;0;0;1
0.121;0.135;0.181;0.402;0.121;0.189;0;0;0;0;1
0.121;0.135;0.181;0.402;0.121;0.189;0;0;0;0;1
0.121;0.135;0.181;0.402;0.121;0.189;0;0;0;0;1
0.121;0.135;0.181;0.402;0.121;0.189;1;0;0;0;0
0.123;0.149;0.213;0.527;2.000;0.189;1;0;0;0;0
0.123;0.149;0.213;0.527;2.000;0.120;0;1;0;0;0
0.123;0.149;0.213;0.527;2.000;0.120;0;1;0;0;0
0.134;0.179;0.239;0.612;0.774;0.109;0;1;0;0;0
0.134;0.179;0.239;0.612;0.774;0.109;0;1;0;0;0
0.134;0.179;0.239;0.612;0.774;0.109;0;1;0;0;0
0.134;0.179;0.239;0.612;0.774;0.109;0;1;0;0;0
0.119;0.205;0.213;0.594;2.000;0.109;1;0;0;0;0
0.119;0.205;0.213;0.594;2.000;0.153;1;0;0;0;0
0.079;0.209;0.164;0.550;0.126;0.153;0;0;0;0;1
0.079;0.209;0.164;0.550;0.126;0.203;0;0;0;0;1
0.062;0.186;0.153;0.528;0.150;0.203;0;0;0;0;1
0.062;0.186;0.153;0.528;0.150;0.199;0;0;0;0;1
0.062;0.186;0.153;0.528;0.150;0.199;0;0;0;0;1
0.064;0.173;0.164;0.534;0.144;0.199;1;0;0;0;0
0.064;0.173;0.164;0.534;0.144;0.175;1;0;0;0;0
0.084;0.130;0.241;0.534;0.166;0.144;1;0;0;0;0
0.084;0.130;0.241;0.534;0.167;0.144;1;0;0;0;0
0.084;0.130;0.244;0.535;0.167;0.144;0;1;0;0;0
0.084;0.130;0.244;0.535;0.167;0.143;1;0;0;0;0
0.084;0.130;0.244;0.535;0.167;0.143;1;0;0;0;0
0.082;0.127;0.237;0.534;0.161;0.143;0;0;0;0;1
0.082;0.127;0.237;0.534;0.161;0.158;0;0;0;0;1
0.071;0.116;0.231;0.516;0.129;0.150;0;0;0;0;1
0.071;0.116;0.231;0.516;0.129;0.150;0;0;0;0;1
0.093;0.096;2.000;0.528;2.000;0.150;0;0;0;0;1
0.093;0.096;2.000;0.528;2.000;0.150;0;0;0;0;1
0.093;0.096;2.000;0.528;2.000;0.130;1;0;0;0;0
0.135;0.076;0.502;0.407;0.525;0.130;1;0;0;0;0
0.135;0.076;0.502;0.407;0.525;0.130;1;0;0;0;0
0.179;0.073;0.508;0.324;0.523;0.115;0;1;0;0;0
0.179;0.073;0.508;0.324;0.523;0.115;0;1;0;0;0
0.177;0.073;0.501;0.327;0.520;0.115;0;1;0;0;0
0.177;0.072;0.501;0.327;0.520;0.115;0;1;0;0;0
0.177;0.072;0.501;0.327;0.520;0.115;0;1;0;0;0
0.177;0.072;0.501;0.327;0.520;0.135;0;1;0;0;0
0.172;0.072;0.476;0.337;0.520;0.135;1;0;0;0;0
0.172;0.071;0.476;0.337;0.520;0.135;1;0;0;0;0
0.172;0.071;0.418;0.345;0.139;0.206;1;0;0;0;0
0.173;0.070;0.417;0.346;0.140;0.206;1;0;0;0;0
0.173;0.070;0.417;0.346;0.140;0.206;0;1;0;0;0
0.173;0.070;0.417;0.346;0.140;0.206;0;1;0;0;0
0.173;0.070;0.420;0.350;0.138;0.206;0;1;0;0;0
0.173;0.070;0.420;0.350;0.138;0.226;0;1;0;0;0
0.174;0.069;0.392;0.350;0.124;0.226;0;1;0;0;0
0.174;0.069;0.392;0.350;0.124;0.226;0;1;0;0;0
0.174;0.069;0.392;0.350;0.124;0.226;0;1;0;0;0
0.174;0.069;0.392;0.350;0.126;0.268;0;1;0;0;0
0.171;0.069;0.342;0.350;0.126;0.268;0;1;0;0;0
0.171;0.067;0.342;0.347;0.126;0.268;0;1;0;0;0
0.171;0.067;0.342;0.347;0.126;0.268;0;1;0;0;0
0.171;0.067;0.342;0.347;0.126;0.268;0;1;0;0;0
0.171;0.067;0.290;0.347;0.127;0.318;0;1;0;0;0
0.169;0.066;0.290;0.325;0.127;0.318;0;1;0;0;0
0.169;0.066;0.290;0.325;0.127;0.318;1;0;0;0;0
0.169;0.066;0.290;0.325;0.127;0.318;1;0;0;0;0
0.169;0.066;0.290;0.325;0.127;0.372;1;0;0;0;0
0.176;0.066;0.209;0.263;0.135;0.412;0;1;0;0;0
0.177;0.066;0.207;0.263;0.135;0.412;0;1;0;0;0
0.177;0.064;0.207;0.265;0.135;0.412;0;1;0;0;0
0.177;0.064;0.196;0.265;0.134;0.417;0;1;0;0;0
0.178;0.064;0.196;0.265;0.134;0.417;0;1;0;0;0
0.178;0.065;0.196;0.241;0.134;0.417;1;0;0;0;0
0.178;0.065;0.196;0.241;0.134;0.417;1;0;0;0;0
0.178;0.065;0.196;0.241;0.134;0.417;1;0;0;0;0
0.170;0.066;0.161;0.211;0.136;0.455;0;1;0;0;0
0.170;0.066;0.160;0.211;0.135;0.453;0;1;0;0;0
0.170;0.066;0.160;0.211;0.135;0.453;0;1;0;0;0
0.170;0.064;0.160;0.206;0.135;0.453;1;0;0;0;0
0.170;0.064;0.139;0.206;0.136;0.471;1;0;0;0;0
0.152;0.064;0.139;0.206;0.136;0.471;1;0;0;0;0
0.133;0.061;0.107;0.147;0.140;0.499;0;1;0;0;0
0.132;0.061;0.107;0.147;0.138;0.499;1;0;0;0;0
0.132;0.061;0.107;0.147;0.138;0.499;1;0;0;0;0
0.132;0.061;0.107;0.147;0.138;0.499;1;0;0;0;0
0.242;0.090;0.553;0.231;0.087;0.057;0;1;0;0;0
0.242;0.090;0.553;0.231;0.087;0.057;0;1;0;0;0
0.248;0.090;0.543;0.231;0.088;0.057;0;1;0;0;0
0.248;0.091;0.543;0.230;0.084;0.087;0;1;0;0;0
0.288;0.091;0.520;0.230;0.084;0.087;0;1;0;0;0
0.288;0.091;0.520;0.230;0.084;0.087;0;1;0;0;0
0.288;0.091;0.520;0.227;0.083;0.128;0;1;0;0;0
0.288;0.093;0.520;0.227;0.083;0.128;0;1;0;0;0
0.450;0.093;0.468;0.227;0.083;0.128;0;1;0;0;0
0.450;0.093;0.468;0.227;0.083;0.128;0;1;0;0;0
0.450;0.093;0.468;0.219;0.082;0.192;0;1;0;0;0
0.450;0.095;0.468;0.219;0.082;0.192;0;1;0;0;0
0.450;0.095;0.405;0.219;0.082;0.192;0;1;0;0;0
0.435;0.095;0.405;0.219;0.082;0.192;1;0;0;0;0
0.435;0.095;0.405;0.219;0.082;0.192;1;0;0;0;0
0.345;0.099;0.313;0.215;0.080;0.301;0;0;0;1;0
0.345;0.099;0.313;0.215;0.080;0.301;0;0;0;1;0
0.343;0.099;0.313;0.215;0.080;0.301;0;0;0;1;0
0.343;0.101;0.314;0.238;0.078;0.301;1;0;0;0;0
0.365;0.101;0.314;0.238;0.078;0.301;1;0;0;0;0
0.365;0.101;0.314;0.238;0.078;0.301;1;0;0;0;0
0.365;0.101;0.314;0.300;0.077;0.303;0;1;0;0;0
0.365;0.104;0.318;0.300;0.077;0.303;0;1;0;0;0
0.377;0.104;0.318;0.300;0.077;0.303;0;1;0;0;0
0.377;0.104;0.318;0.299;0.078;0.313;1;0;0;0;0
0.377;0.101;0.299;0.299;0.078;0.313;1;0;0;0;0
0.349;0.101;0.299;0.299;0.078;0.313;1;0;0;0;0
0.349;0.101;0.299;0.295;0.083;0.335;0;0;0;1;0
0.349;0.100;0.283;0.295;0.083;0.335;0;0;0;1;0
0.338;0.100;0.283;0.295;0.083;0.335;0;0;0;1;0
0.338;0.100;0.283;0.306;0.082;0.341;0;0;0;1;0
0.338;0.103;0.288;0.306;0.082;0.341;0;0;0;1;0
0.364;0.103;0.288;0.306;0.082;0.341;0;0;0;1;0
0.364;0.103;0.288;0.306;0.082;0.341;0;0;0;1;0
0.364;0.103;0.288;0.306;0.083;0.341;1;0;0;0;0
0.364;0.113;0.301;0.309;0.083;0.340;1;0;0;0;0
0.441;0.113;0.301;0.309;0.083;0.340;1;0;0;0;0
0.441;0.113;0.301;0.309;0.083;0.340;1;0;0;0;0
0.441;0.131;0.322;0.297;0.086;0.235;0;1;0;0;0
0.493;0.131;0.322;0.297;0.086;0.235;0;1;0;0;0
0.493;0.131;0.322;0.297;0.086;0.235;0;1;0;0;0
0.493;0.125;0.321;0.295;0.087;0.239;0;1;0;0;0
0.481;0.125;0.321;0.295;0.100;0.239;0;1;0;0;0
0.481;0.125;0.321;0.265;0.100;0.285;0;1;0;0;0
0.481;0.108;0.283;0.265;0.100;0.285;1;0;0;0;0
0.440;0.108;0.283;0.265;0.100;0.285;1;0;0;0;0
0.440;0.108;0.283;0.265;0.100;0.285;1;0;0;0;0
0.440;0.108;0.283;0.265;0.120;0.285;1;0;0;0;0
0.363;0.082;0.233;0.221;0.141;0.343;0;0;0;1;0
0.340;0.073;0.209;0.194;0.141;0.370;0;0;0;1;0
0.340;0.073;0.209;0.194;0.146;0.370;0;0;0;1;0
0.340;0.089;0.229;0.193;0.146;0.269;0;0;0;1;0
0.413;0.089;0.229;0.193;0.146;0.269;0;0;0;1;0
0.413;0.089;0.229;0.193;0.146;0.269;1;0;0;0;0
0.413;0.089;0.229;0.193;0.166;0.269;1;0;0;0;0
0.406;0.127;0.274;0.199;0.166;0.162;0;1;0;0;0
0.406;0.127;0.274;0.199;0.166;0.162;0;1;0;0;0
0.406;0.127;0.274;0.199;0.201;0.162;0;1;0;0;0
0.395;0.137;0.299;0.205;0.201;0.136;0;1;0;0;0
0.395;0.137;0.299;0.205;0.225;0.136;1;0;0;0;0
0.395;0.137;0.260;0.175;0.225;0.183;1;0;0;0;0
0.363;0.080;0.260;0.175;0.225;0.183;1;0;0;0;0
0.363;0.080;0.260;0.175;0.250;0.183;0;0;0;1;0
0.342;0.076;0.217;0.143;0.250;0.224;0;0;0;1;0
0.342;0.076;0.217;0.143;0.240;0.224;0;0;0;1;0
0.342;0.069;0.241;0.147;0.240;0.194;0;0;0;1;0
0.328;0.069;0.241;0.147;0.240;0.194;0;0;0;1;0
0.328;0.069;0.241;0.147;0.199;0.194;1;0;0;0;0
0.325;0.120;0.321;0.163;0.199;0.155;1;0;0;0;0
0.325;0.163;0.366;0.185;0.167;0.140;1;0;0;0;0
0.326;0.163;0.366;0.185;0.167;0.140;1;0;0;0;0
0.326;0.163;0.366;0.185;0.167;0.140;1;0;0;0;0
0.327;0.162;0.367;0.184;0.164;0.139;0;1;0;0;0
0.327;0.162;0.367;0.184;0.163;0.139;0;1;0;0;0
0.327;0.162;0.365;0.184;0.163;0.139;0;1;0;0;0
0.327;0.162;0.365;0.184;0.163;0.142;1;0;0;0;0
0.324;0.151;0.365;0.184;0.163;0.142;1;0;0;0;0
0.324;0.151;0.365;0.184;0.163;0.142;1;0;0;0;0
0.289;0.071;0.342;0.166;0.157;0.179;0;0;0;1;0
0.289;0.071;0.342;0.166;0.157;0.179;0;0;0;1;0
0.289;0.071;0.321;0.163;0.143;0.187;0;0;0;1;0
0.284;0.073;0.321;0.163;0.143;0.187;0;0;0;1;0
0.284;0.073;0.321;0.163;0.143;0.187;0;0;0;1;0
0.284;0.073;0.321;0.163;0.135;0.187;0;0;0;1;0
0.284;0.073;0.309;0.188;0.135;0.173;1;0;0;0;0
0.294;0.116;0.309;0.188;0.135;0.173;1;0;0;0;0
0.294;0.116;0.309;0.188;0.135;0.173;1;0;0;0;0
0.315;0.415;0.296;0.250;0.107;0.161;1;0;0;0;0
0.315;0.415;0.295;0.250;0.107;0.161;1;0;0;0;0
0.318;0.428;0.295;0.259;0.107;0.162;0;1;0;0;0
0.318;0.428;0.295;0.259;0.107;0.162;0;1;0;0;0
0.315;0.417;0.295;0.256;0.108;0.162;1;0;0;0;0
0.315;0.417;0.295;0.256;0.108;0.162;1;0;0;0;0
0.280;2.000;0.278;0.253;0.108;0.195;0;0;0;1;0
0.280;2.000;0.248;0.253;0.105;0.195;0;0;0;1;0
0.280;2.000;0.248;0.253;0.105;0.195;0;0;0;1;0
0.268;0.098;0.248;0.259;0.105;0.212;0;0;0;1;0
0.268;0.098;0.248;0.259;0.103;0.212;0;0;0;1;0
0.268;0.098;0.248;0.259;0.103;0.212;0;0;0;1;0
0.268;0.098;0.245;0.259;0.103;0.212;0;0;0;1;0
0.341;2.000;0.245;0.276;0.103;0.229;1;0;0;0;0
0.341;2.000;0.245;0.276;0.110;0.229;1;0;0;0;0
0.341;2.000;0.245;0.276;0.110;0.229;1;0;0;0;0
0.341;2.000;0.269;0.276;0.110;0.229;1;0;0;0;0
0.602;0.610;0.269;0.249;0.110;0.244;1;0;0;0;0
0.602;0.610;0.269;0.249;0.125;0.244;0;1;0;0;0
0.602;0.610;0.284;0.249;0.125;0.244;0;1;0;0;0
0.607;0.603;0.284;0.247;0.129;0.239;0;1;0;0;0
0.607;0.603;0.267;0.247;0.129;0.239;1;0;0;0;0
0.594;2.000;0.267;0.220;0.129;0.271;1;0;0;0;0
0.594;2.000;0.224;0.220;0.157;0.271;0;0;0;1;0
0.594;2.000;0.224;0.220;0.157;0.271;0;0;0;1;0
0.564;0.085;0.224;0.181;0.157;0.306;0;0;0;1;0
0.564;0.085;0.224;0.181;0.177;0.306;0;0;0;1;0
0.564;0.085;0.224;0.181;0.177;0.306;0;0;0;1;0
0.564;0.085;0.219;0.181;0.177;0.306;0;0;0;1;0
0.537;2.000;0.219;0.182;0.177;0.196;1;0;0;0;0
0.537;2.000;0.219;0.182;0.238;0.196;1;0;0;0;0
0.537;2.000;2.000;0.182;0.238;0.196;1;0;0;0;0
0.509;0.422;2.000;0.215;0.238;0.112;0;1;0;0;0
0.509;0.422;2.000;0.215;0.234;0.112;0;1;0;0;0
0.504;0.418;0.582;0.221;0.234;0.117;0;1;0;0;0
0.504;0.418;0.582;0.221;0.224;0.117;0;1;0;0;0
0.504;0.418;0.562;0.221;0.224;0.117;0;1;0;0;0
0.504;0.418;0.562;0.221;0.224;0.117;0;1;0;0;0
0.481;0.424;0.562;0.206;0.209;0.145;1;0;0;0;0
0.481;0.424;0.549;0.206;0.209;0.145;1;0;0;0;0
0.445;0.074;0.549;0.176;0.209;0.200;0;0;0;1;0
0.445;0.074;0.549;0.176;0.177;0.200;0;0;0;1;0
0.417;0.096;0.500;0.157;0.177;0.223;1;0;0;0;0
0.417;0.096;0.500;0.157;0.159;0.223;1;0;0;0;0
0.417;0.096;0.473;0.163;0.153;0.218;0;1;0;0;0
0.417;0.096;0.471;0.163;0.153;0.218;0;1;0;0;0
0.415;0.098;0.471;0.161;0.149;0.222;0;1;0;0;0
0.415;0.098;0.458;0.161;0.149;0.222;1;0;0;0;0
0.415;0.098;0.458;0.161;0.149;0.222;1;0;0;0;0
0.415;0.098;0.458;0.161;0.149;0.222;1;0;0;0;0
0.386;0.116;0.458;0.144;0.149;0.255;0;0;0;1;0
0.386;0.116;0.430;0.144;0.136;0.255;0;0;0;1;0
0.375;0.119;0.430;0.139;0.127;0.259;0;0;0;1;0
0.375;0.119;0.421;0.139;0.127;0.259;0;0;0;1;0
0.375;0.119;0.421;0.139;0.127;0.259;0;0;0;1;0
0.375;0.119;0.421;0.139;0.127;0.259;0;0;0;1;0
0.381;0.116;0.421;0.147;0.127;0.250;1;0;0;0;0
0.381;0.116;0.409;0.147;0.117;0.250;1;0;0;0;0
0.381;0.116;0.409;0.147;0.117;0.250;1;0;0;0;0
0.381;0.116;0.409;0.147;0.117;0.250;1;0;0;0;0
0.381;0.116;0.409;0.147;0.117;0.250;1;0;0;0;0
0.383;0.113;0.409;2.000;0.101;0.227;1;0;0;0;0
0.383;0.113;0.388;2.000;0.101;0.227;0;1;0;0;0
0.383;0.113;0.388;2.000;0.101;0.227;0;1;0;0;0
0.378;0.114;0.388;0.493;0.099;0.225;0;1;0;0;0
0.378;0.114;0.388;0.493;0.099;0.225;0;1;0;0;0
0.369;0.119;0.354;0.477;0.096;0.254;1;0;0;0;0
0.369;0.119;0.354;0.477;0.096;0.254;1;0;0;0;0
0.338;0.125;0.303;0.416;0.091;0.309;0;0;0;1;0
0.306;0.129;0.285;0.380;0.090;0.335;0;0;0;1;0
0.306;0.129;0.285;0.380;0.090;0.335;1;0;0;0;0
0.306;0.129;0.285;0.380;0.090;0.335;1;0;0;0;0
0.306;0.129;0.285;0.380;0.090;0.335;1;0;0;0;0
0.293;0.131;0.285;0.349;0.086;0.337;1;0;0;0;0
0.261;0.134;0.283;0.325;0.086;0.339;0;1;0;0;0
0.261;0.134;0.283;0.325;0.086;0.339;0;1;0;0;0
0.261;0.134;0.283;0.325;0.086;0.339;0;1;0;0;0
0.261;0.134;0.283;0.325;0.086;0.339;0;1;0;0;0
0.261;0.134;0.278;0.324;0.087;0.346;1;0;0;0;0
0.261;0.134;0.278;0.324;0.087;0.346;1;0;0;0;0
0.242;0.128;0.209;0.249;0.442;0.415;0;0;0;0;1
0.242;0.128;0.209;0.249;0.442;0.415;0;0;0;0;1
0.242;0.128;0.209;0.249;0.442;0.415;0;0;0;0;1
0.240;0.126;0.208;0.250;0.351;0.414;0;0;0;0;1
0.240;0.126;0.208;0.250;0.351;0.414;0;0;0;0;1
0.240;0.126;0.208;0.250;0.351;0.414;0;0;0;0;1
0.240;0.126;0.208;0.250;0.351;0.414;0;0;0;0;1
0.237;0.122;0.207;0.271;0.121;0.415;1;0;0;0;0
0.237;0.122;0.207;0.271;0.121;0.415;1;0;0;0;0
0.237;0.122;0.207;0.271;0.121;0.415;1;0;0;0;0
0.202;0.126;0.218;0.336;0.109;0.446;1;0;0;0;0
0.191;0.126;0.218;0.361;0.109;0.446;0;1;0;0;0
0.191;0.128;0.220;0.361;0.112;0.452;1;0;0;0;0
0.191;0.128;0.220;0.361;0.112;0.452;1;0;0;0;0
0.185;0.133;0.205;0.345;0.104;0.470;0;0;0;0;1
0.185;0.133;0.205;0.345;0.104;0.470;0;0;0;0;1
0.185;0.133;0.205;0.345;0.104;0.470;0;0;0;0;1
0.152;0.145;0.181;0.312;0.102;0.500;0;0;0;0;1
0.152;0.145;0.181;0.312;0.102;0.500;0;0;0;0;1
0.152;0.145;0.181;0.312;0.102;0.500;0;0;0;0;1
0.152;0.145;0.181;0.312;0.102;0.500;0;0;0;0;1
0.144;0.145;0.208;0.430;0.124;2.000;0;0;0;0;1
0.144;0.162;0.208;0.430;0.124;2.000;1;0;0;0;0
0.144;0.162;0.208;0.430;0.124;2.000;1;0;0;0;0
